ages,gender,religion,role,agr_bhv,rel_fnt,hst_twd_for,lvl_rct_act,crt_agr_lvl,is_current_threat
31,0,1,1,0.783357159,0.052680781,0.280948747,0.80004277,0.90359395,0
36,0,1,0,0.945251186,0.449004127,0.497989848,0.814146894,0.364865758,1
39,0,0,1,0.485824951,0.371609317,0.427084625,0.631631767,0.566834962,0
40,0,0,1,0.86982931,0.487206919,0.467536643,0.257660457,0.750215493,0
44,0,0,3,0.629708549,0.450705021,0.985332581,0.649345628,0.573602432,1
35,0,0,0,0.463218503,0.798220331,0.882484146,0.542017894,0.720301462,0
31,0,0,1,0.644365354,0.11766706,0.101491704,0.637582996,0.806969163,0
39,0,0,0,0.68295171,0.423285004,0.324092422,0.934014261,0.102531449,0
37,1,1,2,0.570570514,0.72810882,0.761516957,0.768144224,0.840283583,0
28,0,0,0,0.71479913,0.355843741,0.482646726,0.024566106,0.234778567,0
35,0,0,0,0.843508621,0.879002579,0.949149976,0.061471919,0.426282714,1
35,1,0,0,0.805629542,0.108305793,0.969842972,0.802610742,0.988265882,0
28,0,0,1,0.91018759,0.067685483,0.83784784,0.401638741,0.966363277,0
36,0,1,0,0.14152361,0.058780792,0.643269453,0.473201555,0.749774251,1
37,0,0,0,0.251578728,0.713028572,0.312252553,0.491159136,0.054688885,1
41,0,0,0,0.510827347,0.682419168,0.720385513,0.463899412,0.786888879,0
32,0,1,1,0.169596148,0.165748132,0.396816702,0.699526935,0.003431796,0
40,0,0,1,0.86000251,0.903494854,0.880103674,0.88875957,0.601544449,0
35,0,1,1,0.298425293,0.435195774,0.823452776,0.971327177,0.507281593,0
37,0,0,0,0.62228269,0.394025359,0.252339441,0.220575492,0.208192519,0
36,0,1,0,0.23207036,0.063222382,0.157378263,0.787606853,0.774823745,0
48,0,0,1,0.016138879,0.429895477,0.703951255,0.390652116,0.268237068,0
35,0,0,0,0.332187382,0.602936226,0.860175028,0.94825617,0.940747714,1
38,0,0,1,0.033543132,0.283926663,0.071809845,0.442486931,0.382302038,1
32,0,0,2,0.022447629,0.422680612,0.189597334,0.620202141,0.899227307,0
46,0,0,1,0.428858045,0.146982957,0.729036092,0.916996173,0.23286215,1
30,0,1,0,0.498702479,0.458419913,0.447439435,0.291740177,0.524659127,1
40,0,0,0,0.486996898,0.217185584,0.125529501,0.21390125,0.158017178,0
44,0,0,1,0.851217465,0.580597007,0.757124039,0.986240637,0.276023385,0
31,1,1,2,0.628604769,0.322230291,0.316214891,0.778486053,0.724729805,0
38,0,0,1,0.40632405,0.994925958,0.453853403,0.342015601,0.35923863,0
35,0,0,0,0.03333064,0.277243687,0.173847533,0.519148,0.989730687,0
34,1,0,1,0.719479161,0.606227686,0.023242638,0.078704709,0.485792886,1
45,0,0,0,0.075888932,0.347838909,0.401286233,0.143784934,0.373448586,0
40,0,0,2,0.000263135,0.934497875,0.531133129,0.65616224,0.350438263,1
33,0,0,0,0.07150765,0.222597075,0.192165438,0.597446969,0.546224366,0
41,1,0,0,0.009369707,0.538041013,0.810345391,0.993191991,0.659274827,0
40,0,0,2,0.017498065,0.932837701,0.130803712,0.76084828,0.513422194,0
39,0,0,0,0.185312966,0.865880879,0.853498128,0.16272742,0.192089127,0
34,0,1,1,0.054001367,0.855123036,0.832932839,0.861969727,0.65597226,1
40,0,0,0,0.188755734,0.718346439,0.104478645,0.522072074,0.45405423,0
39,0,0,0,0.842281483,0.406146404,0.665233924,0.414471107,0.809999687,0
42,0,0,0,0.288442313,0.954540326,0.525774702,0.988724459,0.896144994,0
34,0,0,0,0.802772362,0.208951014,0.991671914,0.834499887,0.973992423,0
34,0,0,1,0.605886893,0.794464647,0.468364332,0.270537283,0.818735013,0
32,0,0,0,0.80516056,0.400171954,0.853740103,0.199624807,0.483256276,0
32,0,1,2,0.900852891,0.511274459,0.109478816,0.568351213,0.62616515,0
47,0,1,2,0.346685813,0.897865397,0.60206735,0.356422111,0.850143328,1
32,0,1,0,0.290436208,0.411742179,0.46417544,0.219026282,0.749498427,0
34,0,1,0,0.414305856,0.875339909,0.110603591,0.248479825,0.025538181,0
34,0,0,2,0.164191351,0.313747782,0.315637364,0.630981802,0.61648946,0
37,0,0,0,0.87364615,0.573654235,0.821373866,0.637065916,0.530243374,0
35,0,1,0,0.647129819,0.405967696,0.902022228,0.728722255,0.948201407,0
40,1,0,0,0.684985018,0.992578334,0.644086657,0.986063992,0.541706564,0
31,0,1,1,0.193796946,0.216110333,0.845554544,0.144457371,0.086633979,0
33,1,1,0,0.711208831,0.929799015,0.097228693,0.314034275,0.341558529,0
35,0,0,2,0.609437375,0.717134446,0.31150719,0.946870567,0.711332953,1
36,0,0,2,0.280011554,0.300217094,0.687047094,0.567116221,0.248061758,1
31,0,0,0,0.83548508,0.316360334,0.465296856,0.53215147,0.720377404,0
32,0,1,1,0.569894146,0.781344292,0.267418282,0.631094039,0.28115205,0
35,0,0,2,0.647071908,0.554426441,0.92811864,0.204707656,0.678830145,0
45,0,0,0,0.191285834,0.160643237,0.122468578,0.40632921,0.676388625,0
34,0,1,0,0.478812614,0.142964875,0.579346748,0.403426315,0.76491274,0
41,0,0,0,0.186807778,0.553906672,0.118151958,0.152311247,0.946097521,0
38,1,1,1,0.392462762,0.007327693,0.286034758,0.208052731,0.356597484,1
33,0,0,0,0.801800911,0.406709971,0.778380741,0.560096447,0.659384183,0
35,0,0,2,0.976217667,0.905465695,0.764398742,0.318911103,0.645461538,1
39,0,0,0,0.573117827,0.060266996,0.653004981,0.529184157,0.903558589,0
30,1,1,0,0.24562028,0.567422962,0.056023302,0.489992147,0.317030502,0
31,1,0,0,0.451855859,0.219740426,0.795622464,0.32387763,0.306250058,0
39,0,1,1,0.58932225,0.841080774,0.116274173,0.194896131,0.613166302,1
35,0,0,2,0.619471689,0.82888316,0.73510126,0.409832843,0.101512484,0
46,0,0,2,0.525326092,0.950456422,0.832041633,0.244530946,0.389083483,0
31,0,0,2,0.933353434,0.192471814,0.968474814,0.583093645,0.043665412,1
37,0,1,0,0.655044552,0.190835401,0.302574526,0.612985079,0.0028624,1
32,0,1,3,0.676451396,0.425649696,0.72755352,0.828282955,0.567264458,0
44,0,0,0,0.262647129,0.328928564,0.050248496,0.311704584,0.381595539,0
39,0,0,0,0.603559476,0.259417453,0.145889351,0.82552624,0.056027341,0
38,0,0,2,0.484699682,0.857140485,0.018646377,0.377243729,0.046680194,0
39,0,1,0,0.635939298,0.180386777,0.99782955,0.019191403,0.389141298,0
36,0,1,0,0.152728245,0.630973229,0.278246065,0.361364393,0.365174955,0
30,0,0,2,0.743982802,0.260632891,0.384890019,0.757948937,0.972269877,0
36,0,0,0,0.129986807,0.246538638,0.588132207,0.191502349,0.512918554,0
39,0,0,0,0.396182534,0.982871917,0.182903988,0.823522386,0.58630088,0
35,0,0,2,0.829481635,0.383406343,0.474684982,0.447441902,0.774075677,0
38,1,0,0,0.653169209,0.002457885,0.628298971,0.885814724,0.718196475,1
30,0,0,0,0.491343647,0.903458713,0.256463964,0.71033779,0.884332893,0
44,0,0,1,0.991575503,0.935028739,0.700512083,0.526905498,0.793088722,1
29,0,0,0,0.393796384,0.461831541,0.759185058,0.261184678,0.402239661,1
30,0,0,0,0.338937582,0.66001908,0.342751216,0.976611076,0.071450316,1
37,1,1,2,0.841599504,0.20447558,0.268749293,0.535068203,0.040796149,1
25,0,1,0,0.07206728,0.424419829,0.159440263,0.469672765,0.294103062,0
35,0,1,0,0.162649643,0.066494479,0.601525122,0.375703217,0.477530818,0
32,0,0,2,0.069654087,0.671458776,0.463623936,0.437476865,0.637309935,0
31,0,0,0,0.160732966,0.745585063,0.191785782,0.443604462,0.350006658,0
29,0,0,3,0.832048069,0.043164862,0.943768886,0.092741663,0.253479783,0
32,0,1,1,0.065615276,0.510948482,0.371542378,0.309464651,0.791803755,0
38,0,0,2,0.143176142,0.839723877,0.752846083,0.009227909,0.173152189,1
35,0,0,2,0.695352187,0.455250604,0.469864084,0.165684991,0.317999199,0
36,0,0,0,0.677862273,0.934513406,0.054680394,0.673552393,0.839414199,1
39,0,0,0,0.823722688,0.549376967,0.567052541,0.379788497,0.130496003,0
37,0,0,0,0.604963696,0.297882406,0.311761447,0.297551467,0.995469496,0
38,0,0,1,0.233746673,0.316385663,0.524882491,0.712443403,0.749042448,0
42,0,0,1,0.529368426,0.295533338,0.497143507,0.612345197,0.40086942,0
31,0,0,2,0.4680766,0.46570408,0.371872174,0.870077971,0.670335302,0
38,0,0,1,0.634152639,0.701406916,0.813863794,0.669012773,0.951409113,0
42,0,0,0,0.935966712,0.9145621,0.82324361,0.073202215,0.482519912,0
27,0,0,0,0.209892325,0.505849991,0.847636565,0.670166538,0.779336073,0
34,0,0,0,0.972707178,0.55517479,0.116714964,0.026146989,0.272326864,0
41,0,0,1,0.869892501,0.202991561,0.668597971,0.588550574,0.358879402,0
39,0,1,0,0.853380065,0.531407985,0.979854488,0.178474607,0.331277675,0
38,0,1,1,0.132994512,0.423003001,0.587110139,0.490813973,0.714221354,0
37,1,0,0,0.326778205,0.523052996,0.150348863,0.207178811,0.723633293,0
34,0,0,0,0.048926077,0.639179292,0.18337076,0.387373854,0.908910645,0
35,0,0,0,0.486717153,0.608272579,0.604381102,0.146210098,0.515282377,1
41,0,1,0,0.156252253,0.686870952,0.356727933,0.584577351,0.527387854,0
41,0,0,0,0.392713606,0.823303975,0.214032929,0.914931236,0.386421925,0
34,0,0,0,0.861375104,0.500454648,0.376830953,0.642077196,0.001960825,0
39,0,0,2,0.666631937,0.218913223,0.91731713,0.283712899,0.935278285,0
41,0,0,0,0.860798265,0.813946125,0.668941834,0.106537082,0.177463932,0
33,0,1,0,0.581371435,0.519794035,0.459710682,0.880226184,0.846875079,1
37,0,0,1,0.173499936,0.575519346,0.981871083,0.030515984,0.605686851,0
35,1,0,3,0.899196244,0.821755107,0.243289221,0.486880937,0.888742377,0
41,0,0,2,0.816754264,0.145859069,0.273940029,0.426304833,0.704962004,0
36,0,0,0,0.22867846,0.568320929,0.725126223,0.872528262,0.77284081,0
35,0,0,0,0.849895887,0.271416869,0.261454514,0.662316629,0.207981443,0
42,0,0,2,0.961491987,0.582820966,0.41447941,0.762527325,0.341540208,0
33,0,0,1,0.564058256,0.905288094,0.312988043,0.137227154,0.723164439,0
39,0,0,2,0.769706134,0.332180225,0.460576214,0.365667129,0.583071752,0
36,0,0,0,0.285580969,0.25954176,0.777609906,0.435379039,0.333618268,1
35,0,0,1,0.176928484,0.870416868,0.123021205,0.929413631,0.784778541,0
35,1,0,1,0.042862701,0.855783928,0.053965377,0.308263165,0.866485966,0
38,0,0,0,0.49502045,0.209713414,0.511392881,0.370668581,0.14308965,1
32,0,0,0,0.606790074,0.717505146,0.441753466,0.812483925,0.959470213,0
34,0,1,0,0.56417145,0.566828085,0.787419821,0.713494184,0.570135644,0
39,1,0,1,0.473667089,0.274420721,0.103292231,0.161554995,0.097579103,1
43,0,0,0,0.039347535,0.990861682,0.196331403,0.388735174,0.531778672,0
35,0,1,3,0.329154832,0.221605064,0.445405863,0.84099608,0.793396747,1
39,0,0,0,0.457825838,0.815835795,0.817116324,0.981822237,0.481721324,0
38,0,1,0,0.82244626,0.224098304,0.14137211,0.579938111,0.16168281,0
32,1,0,1,0.771494244,0.329324044,0.84122028,0.71960715,0.497989253,0
40,0,1,0,0.227338248,0.489544617,0.728940187,0.322829076,0.609617436,0
37,0,1,0,0.843829339,0.048180337,0.71223982,0.084673271,0.209305357,1
34,1,0,0,0.033936713,0.505844204,0.936268945,0.773961961,0.329562889,0
33,0,0,0,0.722400764,0.329752644,0.846501034,0.347517179,0.753365824,0
38,0,1,2,0.536632573,0.780070378,0.531673961,0.708158909,0.354522399,0
38,0,0,0,0.804051367,0.617271453,0.908885427,0.611604855,0.436849987,0
32,0,0,1,0.51840575,0.454576175,0.07708531,0.618437676,0.975009675,0
40,0,1,0,0.483528964,0.666064659,0.767292145,0.514977914,0.03774681,0
43,1,1,0,0.587186351,0.254710506,0.096475224,0.422555906,0.322428472,1
32,0,0,0,0.407465027,0.465978694,0.361065768,0.517165754,0.889777383,0
33,0,0,0,0.822539384,0.772944683,0.262759058,0.211990741,0.963363563,0
28,0,1,1,0.021520605,0.935686631,0.371824277,0.470519093,0.115202958,0
36,0,0,1,0.227400315,0.836766331,0.339489147,0.165828431,0.895682328,0
39,0,1,1,0.771043633,0.857513651,0.78751119,0.652833501,0.607796293,0
38,0,0,0,0.57864442,0.214326604,0.583276947,0.807450807,0.746938391,0
37,0,0,0,0.11139031,0.55345727,0.765526674,0.677822695,0.206662077,0
39,0,1,2,0.307410677,0.395049482,0.304744318,0.264484027,0.690849743,0
31,0,0,1,0.659521206,0.196783277,0.401729041,0.737299132,0.784619488,0
39,0,0,2,0.683408033,0.118218056,0.57303425,0.931922185,0.490488225,0
32,0,0,2,0.438626036,0.899914629,0.543131216,0.989308519,0.824953303,1
29,0,0,1,0.040359173,0.432275512,0.482841471,0.877796004,0.695953494,0
32,0,0,1,0.621347711,0.192552187,0.108777383,0.530247165,0.711615718,1
40,0,0,2,0.378898287,0.496518197,0.528775866,0.882426893,0.878741826,0
50,0,0,0,0.181279613,0.672793173,0.179473353,0.032730656,0.999366167,1
36,0,0,0,0.045605615,0.428527022,0.21406776,0.611294656,0.226158303,0
37,0,0,1,0.564575038,0.362847125,0.539794708,0.79421574,0.531993254,0
32,0,0,0,0.307987411,0.009090408,0.531566901,0.315508987,0.206371059,0
36,1,1,2,0.38444295,0.92608268,0.833764522,0.963950427,0.674054317,0
41,0,0,2,0.186518735,0.642748553,0.85556253,0.392427861,0.155374879,0
30,0,0,0,0.320868631,0.675360091,0.029734959,0.992526936,0.862434225,0
39,0,0,1,0.774503927,0.804084128,0.398995939,0.432039594,0.025050612,0
42,0,0,1,0.57932746,0.291293509,0.784845662,0.138609684,0.473992613,0
37,1,0,0,0.918311148,0.99035863,0.440764928,0.07684433,0.479398781,0
37,0,0,0,0.570404702,0.639136208,0.564218092,0.565352393,0.610628923,0
39,0,0,0,0.406726498,0.249759187,0.650295243,0.914117385,0.683943967,0
39,0,0,0,0.168122969,0.376218718,0.043692025,0.111419029,0.827718264,0
33,0,0,0,0.851060319,0.033863718,0.979357516,0.943594411,0.357633427,0
41,0,1,2,0.465581803,0.848263375,0.864383124,0.904705342,0.893391444,0
33,0,0,0,0.398426157,0.346141917,0.95749006,0.93770868,0.801831807,0
42,0,0,1,0.757343363,0.544154595,0.888163432,0.788355172,0.38291228,0
29,0,0,0,0.364318709,0.021436128,0.420970595,0.502852222,0.945411183,0
37,0,1,1,0.612578571,0.765221586,0.940186125,0.863308064,0.181649594,0
45,0,0,0,0.818881814,0.757057792,0.431160186,0.189768926,0.134314349,0
38,0,0,1,0.221183,0.964009276,0.117363885,0.757063192,0.686832792,0
36,0,0,1,0.028294119,0.359767677,0.233454953,0.210729098,0.383285645,0
37,0,0,2,0.932872268,0.766020826,0.70052719,0.95590939,0.982373042,0
37,0,0,1,0.387079761,0.703256404,0.143350337,0.045129871,0.257217893,0
38,1,0,1,0.700172829,0.761494299,0.849624721,0.440266119,0.214331273,0
27,0,0,0,0.935162941,0.580473013,0.223628879,0.207559669,0.323028471,0
37,0,1,0,0.382993411,0.889718595,0.995358742,0.619506968,0.115209742,0
37,0,0,0,0.438011797,0.759676556,0.762488202,0.014671975,0.18257601,0
47,0,0,0,0.274084282,0.082501687,0.48586255,0.036298482,0.843847567,0
34,0,1,0,0.666363979,0.817527388,0.772409364,0.205392716,0.270420119,0
28,1,1,2,0.769566164,0.267726783,0.411046438,0.332426642,0.295139898,0
31,0,0,1,0.148111379,0.844577756,0.545167957,0.05009949,0.850458716,0
32,0,0,0,0.294717644,0.365110211,0.521841538,0.223945844,0.472223859,1
33,0,0,1,0.289801806,0.145661604,0.624227304,0.428683503,0.679070343,0
40,0,0,0,0.706574478,0.776176252,0.66507988,0.890896606,0.360877091,0
36,0,1,0,0.137332799,0.492543936,0.877628014,0.465425445,0.32481656,0
39,0,1,0,0.89790282,0.779769052,0.279952671,0.860607063,0.563803349,0
36,0,0,1,0.271407947,0.922959366,0.549083342,0.038058541,0.728455981,0
30,0,0,0,0.182013692,0.507741678,0.501380048,0.54371938,0.383154646,1
39,0,0,1,0.435527934,0.945006135,0.02703185,0.91121319,0.616334448,0
38,0,0,0,0.693003392,0.458680974,0.869906154,0.250969947,0.808822222,0
36,0,0,0,0.477669948,0.888100116,0.600343046,0.061622771,0.102370647,1
32,0,0,0,0.48416649,0.426370553,0.749182908,0.715299526,0.444678356,0
32,0,0,0,0.660067665,0.33331872,0.966722508,0.204820304,0.357855813,0
37,0,1,2,0.195109251,0.290597505,0.424464626,0.225369761,0.560533132,0
38,0,0,0,0.633240629,0.912665034,0.558220335,0.688647834,0.808831938,0
41,0,0,0,0.268433973,0.135386809,0.668682569,0.949821711,0.715579096,1
39,0,0,0,0.84614568,0.520549899,0.607840989,0.583676338,0.489122905,0
34,0,0,0,0.502587995,0.424011646,0.604998239,0.538073897,0.397658787,0
31,0,0,0,0.077661412,0.170791844,0.621593552,0.644038853,0.187844135,0
33,0,0,2,0.956853665,0.3395588,0.146579884,0.480242747,0.782893559,0
30,1,0,2,0.111123769,0.977835172,0.644624264,0.757326491,0.596210144,0
32,0,0,0,0.721748531,0.787990886,0.977127302,0.155502505,0.377715665,0
37,0,0,0,0.925835878,0.149770201,0.403871941,0.782681332,0.037757401,0
37,1,0,0,0.215867801,0.917944741,0.294718837,0.22209204,0.212974314,0
33,0,0,0,0.230975894,0.780833071,0.426528601,0.556672868,0.170960978,1
38,0,0,0,0.752266958,0.377942258,0.811139161,0.315671576,0.9262611,1
33,0,0,0,0.78024694,0.471059749,0.213232468,0.667094385,0.507975858,0
43,1,0,0,0.993661692,0.162245887,0.843365374,0.658013695,0.264731086,0
29,0,0,0,0.913626592,0.630447502,0.767421371,0.444858444,0.130879694,0
40,0,0,3,0.914877547,0.908645883,0.980306203,0.657786059,0.034788455,0
41,1,1,1,0.619612998,0.141115512,0.982940406,0.175413216,0.597275624,0
37,0,0,1,0.803876634,0.486126563,0.319891833,0.315172995,0.890755635,1
37,0,0,2,0.149036897,0.584064275,0.314851655,0.249905398,0.345209977,0
38,0,0,2,0.66098146,0.824718524,0.337030009,0.510962601,0.559755661,1
32,0,0,2,0.019517881,0.023738229,0.321376845,0.665034457,0.262968468,0
29,0,0,1,0.025229117,0.639153828,0.689633735,0.660352336,0.237332056,0
31,1,0,2,0.772006312,0.747993598,0.777717613,0.612365227,0.703399396,0
34,0,0,1,0.787574801,0.819272066,0.337148738,0.819851897,0.875520818,1
29,0,1,0,0.051677292,0.638066031,0.645730919,0.109567015,0.044674727,0
29,0,1,0,0.137808497,0.428517637,0.229840428,0.789713746,0.834513745,1
38,0,1,2,0.574222566,0.383440763,0.466702657,0.306840208,0.846143947,0
37,0,0,2,0.108994073,0.774706278,0.50051334,0.792492608,0.055887836,1
42,0,0,0,0.95018021,0.330820974,0.274164821,0.281294273,0.278797766,0
39,1,0,0,0.165366536,0.657909815,0.960261492,0.797893936,0.239899981,1
30,0,0,0,0.645796065,0.580516361,0.406134372,0.933728982,0.106672749,1
36,0,0,0,0.370829978,0.160153221,0.576528991,0.228047939,0.474796887,0
38,0,0,1,0.652208192,0.830395232,0.241741994,0.401953485,0.468021508,1
32,0,0,0,0.831967126,0.737930063,0.559506188,0.888322094,0.934223309,0
23,0,0,0,0.34247798,0.832799183,0.475319967,0.051236113,0.328883545,1
37,0,1,0,0.74343745,0.783006293,0.176937841,0.181188061,0.503469715,0
32,0,0,0,0.316388047,0.389353741,0.340592534,0.560360953,0.291160241,0
36,1,0,1,0.812018255,0.20823869,0.881906364,0.621346026,0.232901175,0
28,0,0,1,0.622489014,0.696228412,0.328873895,0.087161143,0.244809549,0
33,0,0,2,0.85494489,0.494266272,0.416830345,0.817882899,0.577250755,0
32,0,0,1,0.349904489,0.553134366,0.023423166,0.276789423,0.528189884,0
29,0,0,0,0.272590726,0.288567308,0.566010456,0.35897666,0.319106896,1
45,0,1,2,0.341153994,0.600148679,0.843485471,0.554274785,0.367006841,0
44,0,0,0,0.376981783,0.175864623,0.769602845,0.397973732,0.940513024,0
27,0,0,1,0.469060095,0.815990765,0.810169454,0.591973934,0.311219008,0
34,0,0,1,0.937294398,0.736894205,0.639268661,0.008940134,0.115741618,1
39,0,0,0,0.313605757,0.088857979,0.914625528,0.016000435,0.072482646,0
36,0,0,0,0.036910813,0.525416746,0.353919555,0.41410535,0.852465627,0
41,0,0,1,0.922723762,0.41221706,0.555621333,0.46997127,0.761617265,0
35,0,0,1,0.800677829,0.479585467,0.131429393,0.171705665,0.645721143,1
42,0,0,0,0.051231001,0.20490218,0.427823189,0.074834829,0.218881443,1
30,0,0,0,0.002675494,0.679277155,0.764964644,0.672538481,0.547924936,0
34,0,1,0,0.985913713,0.032461253,0.324068116,0.282543677,0.039394804,0
30,0,0,1,0.073247444,0.760251107,0.02789679,0.609770785,0.790567461,0
22,0,0,0,0.023008317,0.12564204,0.971774679,0.803421569,0.088913404,0
38,0,0,0,0.870459518,0.749373667,0.184430416,0.439695527,0.644230935,0
42,0,0,2,0.046303815,0.824523925,0.05670622,0.798678973,0.494494117,1
37,0,0,0,0.775281595,0.229055747,0.426341474,0.29902879,0.85897402,0
37,0,0,1,0.205070568,0.019993555,0.773449017,0.89551411,0.735247152,0
23,0,0,0,0.77310174,0.686546823,0.783110253,0.749885283,0.359304423,0
35,0,0,0,0.352934198,0.74682857,0.289935203,0.152561057,0.555189075,0
34,0,0,2,0.374217208,0.227701078,0.330714797,0.809423995,0.424645828,0
43,0,0,1,0.476257813,0.612895627,0.239414838,0.180080579,0.897122704,0
31,0,0,0,0.070021941,0.386946056,0.101443581,0.295406019,0.887677986,0
49,0,1,2,0.117959916,0.719834334,0.341343445,0.250317527,0.005140927,0
30,0,0,1,0.347499571,0.882580821,0.909085842,0.030356743,0.032268553,0
39,0,1,0,0.939397018,0.404438405,0.929696703,0.806800286,0.503482915,0
33,0,0,1,0.676524788,0.282355836,0.49737642,0.098409955,0.457953797,0
44,0,0,0,0.708978685,0.815193856,0.975809268,0.7454189,0.909408693,0
29,0,0,2,0.035719567,0.159414104,0.83822218,0.150975121,0.490723427,0
33,0,0,1,0.903290949,0.538129253,0.507599765,0.236313314,0.29587948,0
39,0,0,3,0.807290021,0.246525704,0.437883946,0.526495194,0.362063321,1
28,0,1,2,0.634816887,0.331843323,0.226548672,0.125485016,0.439507439,0
36,0,0,0,0.65192607,0.98979259,0.565580255,0.719404651,0.977586915,0
31,1,0,0,0.999694266,0.464407401,0.058155548,0.540743524,0.521982719,1
42,0,0,3,0.011183207,0.513142726,0.956183772,0.118244879,0.662013868,0
28,0,0,2,0.966627185,0.868588903,0.384108281,0.207213004,0.010178982,0
34,0,1,1,0.139891671,0.638628576,0.91121888,0.022757004,0.298374086,0
34,0,0,0,0.821606879,0.552324852,0.523426347,0.952035394,0.408835375,1
44,0,0,2,0.589557842,0.351478898,0.714022953,0.346774688,0.932482496,0
26,0,1,2,0.975380002,0.613793313,0.392189614,0.090849623,0.178580355,1
32,0,0,2,0.72089773,0.024605567,0.299394645,0.848575302,0.457290665,1
